"","YEAR","PID","CLASS_TYPE","AREA","FRAC","PROX","ENN","CLASS_NAME"
"192154",1990,40644,"cls_5",0.8166,1.1031,2.2163,63.9,"Water"
"192155",1990,40675,"cls_5",0.6125,1.0819,4.202,71.4424,"Water"
"192156",1990,40679,"cls_5",0.7146,1.1434,1.1794,95.85,"Water"
"192157",1990,40704,"cls_5",2.0416,1.1622,4.7626,63.9,"Water"
"192158",1990,40710,"cls_5",0.1021,1,1.1117,71.4424,"Water"
"192159",1990,40711,"cls_5",0.1021,1,2.6337,63.9,"Water"
"192160",1990,40767,"cls_5",1.1229,1.1602,56.5111,71.4424,"Water"
"192161",1990,40776,"cls_5",0.3062,1.0358,51.4566,63.9,"Water"
"192162",1990,40777,"cls_5",0.1021,1,2.0593,63.9,"Water"
"192163",1990,40778,"cls_5",0.1021,1,1.4246,71.4424,"Water"
"192164",1990,40785,"cls_5",113.9216,1.297,379.6559,63.9,"Water"
"192165",1990,40821,"cls_5",1.225,1.1641,4.2705,71.4424,"Water"
"192166",1990,40822,"cls_5",0.2042,1.0155,1.357,71.4424,"Water"
"192167",1990,40838,"cls_5",0.5104,1.0261,2.7376,131.7332,"Water"
"192168",1990,40839,"cls_5",1.5312,1.1228,2.234,131.7332,"Water"
"192169",1990,40850,"cls_5",1.7354,1.171,7.6201,63.9,"Water"
"192170",1990,40851,"cls_5",0.5104,1.1362,1.6511,63.9,"Water"
"192171",1990,40852,"cls_5",0.3062,1.0358,0.9123,71.4424,"Water"
"192172",1990,40856,"cls_5",0.8166,1.0473,0.4233,1857.5017,"Water"
"192173",1990,40881,"cls_5",2.0416,1.172,4.7599,63.9,"Water"
"192174",1990,40917,"cls_5",0.1021,1,1.3403,71.4424,"Water"
"192175",1990,40947,"cls_5",0.2042,1.0155,1.6033,71.4424,"Water"
"192176",1990,40948,"cls_5",3.3686,1.2532,0.9745,71.4424,"Water"
"192177",1990,40950,"cls_5",0.1021,1,0.9007,101.0348,"Water"
"192178",1990,40951,"cls_5",0.7146,1.0932,0.1071,1187.3198,"Water"
"192179",1990,40982,"cls_5",0.7146,1.0631,3.8622,131.7332,"Water"
"192180",1990,40983,"cls_5",0.3062,1.0358,1.3122,71.4424,"Water"
"192181",1990,40984,"cls_5",0.6125,1.1395,1.3082,71.4424,"Water"
"192182",1990,40985,"cls_5",0.1021,1,1.129,71.4424,"Water"
"192183",1990,40994,"cls_5",0.5104,1.0261,0.5599,328.9454,"Water"
"192184",1990,40995,"cls_5",0.1021,1,1.8086,71.4424,"Water"
"192185",1990,40996,"cls_5",0.2042,1.0909,1.6733,71.4424,"Water"
"192186",1990,41025,"cls_5",0.2042,1.0155,1.2521,71.4424,"Water"
"192187",1990,41026,"cls_5",3.0624,1.2193,3.8535,63.9,"Water"
"192188",1990,41027,"cls_5",0.3062,1.1369,8.2047,63.9,"Water"
"192189",1990,41032,"cls_5",0.9187,1.0889,0.0771,4095.7109,"Water"
"192190",1990,41046,"cls_5",3.4707,1.1931,101.0863,71.4424,"Water"
"192191",1990,41060,"cls_5",0.1021,1,1.0651,71.4424,"Water"
"192192",1990,41061,"cls_5",0.1021,1,2.9578,71.4424,"Water"
"192193",1990,41062,"cls_5",0.1021,1,3.5118,71.4424,"Water"
"192194",1990,41063,"cls_5",0.1021,1,1.3283,71.4424,"Water"
"192195",1990,41064,"cls_5",0.4083,1.0537,0.7216,101.0348,"Water"
"192196",1990,41098,"cls_5",0.2042,1.0155,0.9879,71.4424,"Water"
"192197",1990,41099,"cls_5",0.1021,1,7.1618,71.4424,"Water"
"192198",1990,41114,"cls_5",0.2042,1.0155,1.7046,71.4424,"Water"
"192199",1990,41121,"cls_5",0.6125,1.1395,3.1099,71.4424,"Water"
"192200",1990,41144,"cls_5",0.2042,1.0155,1.0558,71.4424,"Water"
"192201",1990,41145,"cls_5",0.3062,1.0358,1.0572,71.4424,"Water"
"192202",1990,41216,"cls_5",0.1021,1,1.6821,71.4424,"Water"
"192203",1990,41217,"cls_5",0.1021,1,7.1447,71.4424,"Water"
"192204",1990,41218,"cls_5",0.5104,1.0688,1.3025,101.0348,"Water"
"192205",1990,41225,"cls_5",0.1021,1,1.485,71.4424,"Water"
"192206",1990,41237,"cls_5",5.3082,1.2248,15.0811,714.4237,"Water"
"192207",1990,41245,"cls_5",0.3062,1.0358,13.6949,63.9,"Water"
"192208",1990,41254,"cls_5",0.5104,1.1362,2.0686,71.4424,"Water"
"192209",1990,41265,"cls_5",0.5104,1.0261,0.1313,1341.9,"Water"
"192210",1990,41286,"cls_5",0.8166,1.1265,5295.3688,186.2989,"Water"
"192211",1990,41305,"cls_5",0.1021,1,0.7694,679.2663,"Water"
"192212",1990,41314,"cls_5",0.8166,1.1031,4.0187,71.4424,"Water"
"192213",1990,41333,"cls_5",0.4083,1.0537,0.8662,101.0348,"Water"
"192214",1990,41363,"cls_5",3.777,1.2111,3.5071,71.4424,"Water"
"192215",1990,41368,"cls_5",0.5104,1.1362,0.6899,71.4424,"Water"
"192216",1990,41394,"cls_5",0.7146,1.0283,3.3689,3006.8668,"Water"
"192217",1990,41413,"cls_5",4.7978,1.1842,8.4413,71.4424,"Water"
"192218",1990,41436,"cls_5",0.2042,1.0155,2.37,71.4424,"Water"
"192219",1990,41463,"cls_5",2.9603,1.1202,8.9179,1086.3,"Water"
"192220",1990,41471,"cls_5",0.1021,1,5.624,71.4424,"Water"
"192221",1990,41473,"cls_5",0.9187,1.1328,2.1229,71.4424,"Water"
"192222",1990,41474,"cls_5",0.1021,1,1.4366,71.4424,"Water"
"192223",1990,41537,"cls_5",2.2458,1.1609,1.4244,71.4424,"Water"
"192224",1990,41546,"cls_5",0.1021,1,787.2882,71.4424,"Water"
"192225",1990,41547,"cls_5",0.3062,1.1369,393.7392,63.9,"Water"
"192226",1990,41554,"cls_5",3.879,1.1745,16.8609,71.4424,"Water"
"192227",1990,41600,"cls_5",1.0208,1.022,0.6143,1031.3468,"Water"
"192228",1990,41601,"cls_5",0.1021,1,492.538,63.9,"Water"
"192229",1990,41652,"cls_5",1.0208,1.0764,11.6326,415.35,"Water"
"192230",1990,41659,"cls_5",1.4291,1.2254,7.0474,71.4424,"Water"
"192231",1990,41677,"cls_5",0.3062,1.0358,0.4102,71.4424,"Water"
"192232",1990,41714,"cls_5",7.4519,1.2462,4.2092,101.0348,"Water"
"192233",1990,41729,"cls_5",0.1021,1,122.3571,71.4424,"Water"
"192234",1990,41750,"cls_5",0.3062,1.0358,1.4295,922.1326,"Water"
"192235",1990,41760,"cls_5",0.2042,1.0155,0.6102,71.4424,"Water"
"192236",1990,41796,"cls_5",2.8582,1.1513,352.8102,71.4424,"Water"
"192237",1990,41815,"cls_5",3.6749,1.0874,1.0806,204.5798,"Water"
"192238",1990,41956,"cls_5",0.9187,1.0889,0.0108,3226.95,"Water"
"192239",1990,41961,"cls_5",0.5104,1.0688,0.9776,1666.3081,"Water"
"192240",1990,41988,"cls_5",6.5331,1.1306,9.8948,71.4424,"Water"
"192241",1990,41989,"cls_5",0.5104,1.0688,13.3349,127.8,"Water"
"192242",1990,42006,"cls_5",0.1021,1,2.0557,204.5798,"Water"
"192243",1990,42012,"cls_5",0.3062,1.0358,0.091,2191.5464,"Water"
"192244",1990,42027,"cls_5",0.3062,1.0914,4.6106,63.9,"Water"
"192245",1990,42039,"cls_5",0.7146,1.0631,0.0162,3226.95,"Water"
"192246",1990,42059,"cls_5",0.3062,1.0358,0.4377,162.9137,"Water"
"192247",1990,42060,"cls_5",2.3478,1.1557,3.041,71.4424,"Water"
"192248",1990,42062,"cls_5",0.1021,1,6.1173,63.9,"Water"
"192249",1990,42081,"cls_5",0.1021,1,0.6555,131.7332,"Water"
"192250",1990,42099,"cls_5",0.7146,1.0283,0.838,971.7213,"Water"
"192251",1990,42105,"cls_5",4.2874,1.0813,32.8255,63.9,"Water"
"192252",1990,42109,"cls_5",0.3062,1.1369,10.3972,63.9,"Water"
"192253",1990,42124,"cls_5",0.1021,1,786.4955,71.4424,"Water"
"192254",1990,42193,"cls_5",0.3062,1.0914,536.4299,71.4424,"Water"
"192255",1990,42205,"cls_5",0.5104,1.105,1.2104,71.4424,"Water"
"192256",1990,42222,"cls_5",0.6125,1.1855,6.5632,63.9,"Water"
"192257",1990,42226,"cls_5",0.5104,1.1362,0.3597,186.2989,"Water"
"192258",1990,42256,"cls_5",2.0416,1.0754,50.9677,63.9,"Water"
"192259",1990,42292,"cls_5",0.1021,1,804.1339,71.4424,"Water"
"192260",1990,42295,"cls_5",8.1664,1.1083,8.4013,790.3993,"Water"
"192261",1990,42326,"cls_5",0.5104,1.0261,12.2869,159.75,"Water"
"192262",1990,42358,"cls_5",1.225,1.1337,7202.7072,71.4424,"Water"
"192263",1990,42359,"cls_5",29.9095,1.1808,750.471,71.4424,"Water"
"192264",1990,42367,"cls_5",0.4083,1.0975,1.6787,71.4424,"Water"
"192265",1990,42370,"cls_5",0.8166,1.167,6.3845,71.4424,"Water"
"192266",1990,42391,"cls_5",0.2042,1.0155,21.765,71.4424,"Water"
"192267",1990,42398,"cls_5",3.9811,1.215,2.2797,90.3682,"Water"
"192268",1990,42435,"cls_5",0.1021,1,1.6439,71.4424,"Water"
"192269",1990,42457,"cls_5",1.8374,1.1532,7.3359,71.4424,"Water"
"192270",1990,42461,"cls_5",0.2042,1.0909,3.6564,71.4424,"Water"
"192271",1990,42482,"cls_5",3.5728,1.1349,105.5348,63.9,"Water"
"192272",1990,42510,"cls_5",0.3062,1.0914,1125.1099,71.4424,"Water"
"192273",1990,42512,"cls_5",20.5181,1.0521,40.1786,90.3682,"Water"
"192274",1990,42523,"cls_5",1.225,1.078,6.3701,90.3682,"Water"
"192275",1990,42551,"cls_5",1.6333,1.1783,0.8845,71.4424,"Water"
"192276",1990,42583,"cls_5",0.8166,1.0769,0.0845,830.7,"Water"
"192277",1990,42587,"cls_5",1.0208,1.0509,3.8863,71.4424,"Water"
"192278",1990,42596,"cls_5",0.1021,1,36006.2607,71.4424,"Water"
"192279",1990,42597,"cls_5",0.2042,1.0155,1255.2166,71.4424,"Water"
"192280",1990,42642,"cls_5",0.4083,1.0537,0.8098,159.75,"Water"
"192281",1990,42681,"cls_5",0.1021,1,5.0996,63.9,"Water"
"192282",1990,42690,"cls_5",0.5104,1.105,873.1147,63.9,"Water"
"192283",1990,42712,"cls_5",3.1645,1.0442,0.0435,2883.4764,"Water"
"192284",1990,42724,"cls_5",1.327,1.0689,0.541,3824.6699,"Water"
"192285",1990,42740,"cls_5",0.8166,1.0131,5.0482,63.9,"Water"
"192286",1990,42741,"cls_5",9.9018,1.0483,5.5477,426.2662,"Water"
"192287",1990,42753,"cls_5",0.2042,1.0909,111.4299,63.9,"Water"
"192288",1990,42754,"cls_5",0.3062,1.0358,108.5157,63.9,"Water"
"192289",1990,42791,"cls_5",7.8602,1.1462,13.7316,426.2662,"Water"
"192290",1990,42793,"cls_5",0.2042,1.0155,103.5991,63.9,"Water"
"192291",1990,42798,"cls_5",2.3478,1.2057,7.7839,63.9,"Water"
"192292",1990,42825,"cls_5",0.1021,1,632.929,63.9,"Water"
"192293",1990,42856,"cls_5",0.1021,1,0.8252,943.4722,"Water"
"192294",1990,42859,"cls_5",0.3062,1.0358,1803.7924,180.7365,"Water"
"192295",1990,42860,"cls_5",0.3062,1.0358,118.129,63.9,"Water"
"192296",1990,42861,"cls_5",0.1021,1,115.8777,63.9,"Water"
"192297",1990,42903,"cls_5",0.1021,1,3.3725,90.3682,"Water"
"192298",1990,42911,"cls_5",0.5104,1.1362,0.8543,1022.8991,"Water"
"192299",1990,42970,"cls_5",2.3478,1.2057,0.8142,90.3682,"Water"
"192300",1990,42996,"cls_5",0.1021,1,16.1469,71.4424,"Water"
"192301",1990,42997,"cls_5",0.7146,1.0283,232.7895,63.9,"Water"
"192302",1990,42998,"cls_5",37.1572,1.1095,2468.6318,63.9,"Water"
"192303",1990,43037,"cls_5",1.1229,1.1271,1.5055,191.7,"Water"
"192304",1990,43059,"cls_5",0.7146,1.0932,18.1569,63.9,"Water"
"192305",1990,43060,"cls_5",0.2042,1.0155,1297.48,63.9,"Water"
"192306",1990,43071,"cls_5",0.4083,1.1346,302.6765,115.1974,"Water"
"192307",1990,43088,"cls_5",0.7146,1.1197,1.4616,71.4424,"Water"
"192308",1990,43124,"cls_5",0.2042,1.0909,786.8076,71.4424,"Water"
"192309",1990,43126,"cls_5",5.0019,1.0659,0.547,71.4424,"Water"
"192310",1990,43135,"cls_5",22.5597,1.2356,45007.6261,63.9,"Water"
"192311",1990,43146,"cls_5",2.6541,1.2364,1.5846,101.0348,"Water"
"192312",1990,43187,"cls_5",0.1021,1,983.3642,63.9,"Water"
"192313",1990,43249,"cls_5",0.4083,1.0975,0.137,1853.3754,"Water"
"192314",1990,43277,"cls_5",3.879,1.0819,1.6104,2110.8773,"Water"
"192315",1990,43278,"cls_5",0.3062,1.0358,2.9161,71.4424,"Water"
"192316",1990,43308,"cls_5",0.6125,1.0819,21.7327,63.9,"Water"
"192317",1990,43311,"cls_5",1.0208,1.1388,9.0652,63.9,"Water"
"192318",1990,43329,"cls_5",0.1021,1,983.1437,63.9,"Water"
"192319",1990,43336,"cls_5",1.1229,1.1271,3.7826,71.4424,"Water"
"192320",1990,43375,"cls_5",0.5104,1.1362,2.289,71.4424,"Water"
"192321",1990,43391,"cls_5",3.0624,1.1885,3.5016,63.9,"Water"
"192322",1990,43410,"cls_5",0.5104,1.0688,4.8921,90.3682,"Water"
"192323",1990,43411,"cls_5",3.2666,1.1601,5.5354,63.9,"Water"
"192324",1990,43466,"cls_5",0.1021,1,10.1116,71.4424,"Water"
"192325",1990,43472,"cls_5",1.225,1.1907,2.4315,71.4424,"Water"
"192326",1990,43502,"cls_5",0.6125,1.1125,0.087,830.7,"Water"
"192327",1990,43517,"cls_5",0.3062,1.0358,1.4383,71.4424,"Water"
"192328",1990,43518,"cls_5",0.9187,1.1328,4.9165,71.4424,"Water"
"192329",1990,43519,"cls_5",1.4291,1.1589,3.5506,71.4424,"Water"
"192330",1990,43524,"cls_5",3.777,1.1209,9.9214,63.9,"Water"
"192331",1990,43527,"cls_5",0.1021,1,7.8964,63.9,"Water"
"192332",1990,43531,"cls_5",0.1021,1,0.1424,2384.5062,"Water"
"192333",1990,43547,"cls_5",0.7146,1.0631,2.9468,90.3682,"Water"
"192334",1990,43561,"cls_5",0.8166,1.0769,24.5344,71.4424,"Water"
"192335",1990,43568,"cls_5",0.1021,1,9.7793,71.4424,"Water"
"192336",1990,43617,"cls_5",0.3062,1.0914,4.7175,71.4424,"Water"
"192337",1990,43619,"cls_5",1.8374,1.1941,14.2774,63.9,"Water"
"192338",1990,43629,"cls_5",0.4083,1.0975,902.7885,95.85,"Water"
"192339",1990,43635,"cls_5",3.0624,1.126,3.9589,71.4424,"Water"
"192340",1990,43642,"cls_5",1.0208,1.1722,3.8754,71.4424,"Water"
"192341",1990,43652,"cls_5",0.1021,1,0.1071,285.7695,"Water"
"192342",1990,43667,"cls_5",1.9395,1.096,2025.8919,95.85,"Water"
"192343",1990,43677,"cls_5",1.9395,1.0278,2.0358,325.8273,"Water"
"192344",1990,43722,"cls_5",0.5104,1.0688,13849.6247,95.85,"Water"
"192345",1990,43725,"cls_5",407.3002,1.0907,6219.4605,63.9,"Water"
"192346",1990,43730,"cls_5",0.4083,1.1346,3.7351,71.4424,"Water"
"192347",1990,43743,"cls_5",0.4083,1.0537,4.3486,63.9,"Water"
"192348",1990,43746,"cls_5",0.6125,1.0819,0.9106,747.9303,"Water"
"192349",1990,43751,"cls_5",5.0019,1.194,502.757,63.9,"Water"
"192350",1990,43754,"cls_5",0.1021,1,19.0898,63.9,"Water"
"192351",1990,43767,"cls_5",0.6125,1.2055,1.8475,71.4424,"Water"
"192352",1990,43781,"cls_5",1.9395,1.1469,0.9968,71.4424,"Water"
"192353",1990,43782,"cls_5",1.8374,1.116,2.9937,71.4424,"Water"
"192354",1990,43807,"cls_5",1.4291,1.0987,6.9175,71.4424,"Water"
"192355",1990,43816,"cls_5",0.5104,1.0261,0.1783,935.3223,"Water"
"192356",1990,43819,"cls_5",0.6125,1.0465,0.044,285.7695,"Water"
"192357",1990,43836,"cls_5",1.4291,1.1454,28.1082,71.4424,"Water"
"192358",1990,43841,"cls_5",0.1021,1,14.581,63.9,"Water"
"192359",1990,43845,"cls_5",0.1021,1,4.5989,71.4424,"Water"
"192360",1990,43848,"cls_5",0.8166,1.0769,1.6514,1022.8991,"Water"
"192361",1990,43870,"cls_5",0.3062,1.0358,36005.6867,71.4424,"Water"
"192362",1990,43922,"cls_5",0.4083,1.0537,7.0726,63.9,"Water"
"192363",1990,43923,"cls_5",5.0019,1.2239,3.6847,71.4424,"Water"
"192364",1990,43924,"cls_5",2.3478,1.1823,12.4385,63.9,"Water"
"192365",1990,43925,"cls_5",0.5104,1.1362,7.8513,63.9,"Water"
"192366",1990,43933,"cls_5",0.1021,1,11253.214,71.4424,"Water"
"192367",1990,43972,"cls_5",0.2042,1.0155,36005.3988,71.4424,"Water"
"192368",1990,43977,"cls_5",1.6333,1.1554,136.1122,95.85,"Water"
"192369",1990,43982,"cls_5",4.0832,1.1428,2.6266,159.75,"Water"
"192370",1990,44012,"cls_5",0.4083,1.0975,117.3805,95.85,"Water"
"192371",1990,44013,"cls_5",0.1021,1,126.638,63.9,"Water"
"192372",1990,44018,"cls_5",0.4083,1.0537,3.1348,71.4424,"Water"
"192373",1990,44026,"cls_5",126.5795,1.284,655.6664,63.9,"Water"
"192374",1990,44054,"cls_5",2.8582,1.1752,1.9704,71.4424,"Water"
"192375",1990,44104,"cls_5",2.1437,1.054,0.0419,3318.1886,"Water"
"192376",1990,44120,"cls_5",0.3062,1.0358,4.9236,71.4424,"Water"
"192377",1990,44148,"cls_5",0.8166,1.0473,3.5968,71.4424,"Water"
"192378",1990,44158,"cls_5",1.225,1.078,1069.485,63.9,"Water"
"192379",1990,44162,"cls_5",1.8374,1.0706,1.8238,325.8273,"Water"
"192380",1990,44170,"cls_5",0.6125,1.1125,1.6287,71.4424,"Water"
"192381",1990,44185,"cls_5",1.225,1.1337,2.9308,71.4424,"Water"
"192382",1990,44216,"cls_5",1.6333,1.1783,0.3036,409.1596,"Water"
"192383",1990,44219,"cls_5",4.3895,1.2222,7.1673,63.9,"Water"
"192384",1990,44263,"cls_5",395.3568,1.1438,8.8528,63.9,"Water"
"192385",1990,44302,"cls_5",0.1021,1,1.8218,71.4424,"Water"
"192386",1990,44312,"cls_5",0.3062,1.0914,4.3918,71.4424,"Water"
"192387",1990,44313,"cls_5",0.9187,1.063,6.4381,71.4424,"Water"
"192388",1990,44383,"cls_5",1.5312,1.0909,0.0136,1088.1778,"Water"
"192389",1990,44410,"cls_5",3.0624,1.2249,2.2407,71.4424,"Water"
"192390",1990,44446,"cls_5",0.5104,1.105,6.3633,71.4424,"Water"
"192391",1990,44447,"cls_5",0.2042,1.0155,10.1982,71.4424,"Water"
"192392",1990,44463,"cls_5",0.3062,1.0358,969.0854,63.9,"Water"
"192393",1990,44516,"cls_5",2.9603,1.2115,1.6971,71.4424,"Water"
"192394",1990,44534,"cls_5",0.8166,1.1265,1.1863,71.4424,"Water"
"192395",1990,44553,"cls_5",0.3062,1.0914,1.1237,71.4424,"Water"
"192396",1990,44622,"cls_5",0.2042,1.0155,12.103,71.4424,"Water"
"192397",1990,44629,"cls_5",0.3062,1.0358,12.6439,587.3936,"Water"
"192398",1990,44660,"cls_5",0.2042,1.0155,230.4786,642.1871,"Water"
"192399",1990,44684,"cls_5",0.3062,1.0914,6.711,71.4424,"Water"
"192400",1990,44689,"cls_5",0.1021,1,1.5205,71.4424,"Water"
"192401",1990,44704,"cls_5",0.3062,1.0914,2.7717,71.4424,"Water"
"192402",1990,44718,"cls_5",1.0208,1.1388,3.9027,63.9,"Water"
"192403",1990,44754,"cls_5",0.5104,1.0261,485.0425,90.3682,"Water"
"192404",1990,44769,"cls_5",0.4083,1.1667,1.8947,71.4424,"Water"
"192405",1990,44775,"cls_5",0.5104,1.0261,0.8381,836.2115,"Water"
"192406",1990,44789,"cls_5",0.4083,1.0975,1.4755,71.4424,"Water"
"192407",1990,44795,"cls_5",0.4083,1,0.154,935.3223,"Water"
"192408",1990,44812,"cls_5",5.2061,1.071,36.4121,630.1525,"Water"
"192409",1990,44815,"cls_5",3.777,1.0743,201.3627,159.75,"Water"
"192410",1990,44887,"cls_5",0.1021,1,0.3583,4193.2473,"Water"
"192411",1990,44904,"cls_5",0.2042,1.0909,0.9963,95.85,"Water"
"192412",1990,44917,"cls_5",0.4083,1,10.9618,71.4424,"Water"
"192413",1990,44946,"cls_5",0.5104,1.0688,0.1677,1853.3754,"Water"
"192414",1990,44950,"cls_5",0.2042,1.0155,1011.4955,63.9,"Water"
"192415",1990,44957,"cls_5",0.5104,1.0688,0.0348,4501.4364,"Water"
"192416",1990,44987,"cls_5",0.1021,1,217.8352,71.4424,"Water"
"192417",1990,45020,"cls_5",0.1021,1,353.859,63.9,"Water"
"192418",1990,45026,"cls_5",0.6125,1.0819,3.7031,63.9,"Water"
"192419",1990,45028,"cls_5",1.0208,1.0764,3.3328,71.4424,"Water"
"192420",1990,45047,"cls_5",0.1021,1,1.6459,95.85,"Water"
"192421",1990,45061,"cls_5",0.9187,1.0338,3.7735,71.4424,"Water"
"192422",1990,45062,"cls_5",0.9187,1.1519,0.663,230.3947,"Water"
"192423",1990,45091,"cls_5",0.5104,1.0261,17.932,142.8847,"Water"
"192424",1990,45093,"cls_5",1.9395,1.1353,106.2942,63.9,"Water"
"192425",1990,45099,"cls_5",1.327,1.1242,22504.177,90.3682,"Water"
"192426",1990,45118,"cls_5",1.1229,1.1443,2.7076,71.4424,"Water"
"192427",1990,45162,"cls_5",0.1021,1,104.9043,63.9,"Water"
"192428",1990,45163,"cls_5",0.4083,1.0537,120.551,127.8,"Water"
"192429",1990,45195,"cls_5",0.1021,1,19.779,142.8847,"Water"
"192430",1990,45206,"cls_5",3.4707,1.199,0.4966,159.75,"Water"
"192431",1990,45213,"cls_5",1.0208,1.0993,11.8116,333.5678,"Water"
"192432",1990,45222,"cls_5",4.2874,1.2205,3.7449,71.4424,"Water"
"192433",1990,45223,"cls_5",0.2042,1.0155,3.1881,71.4424,"Water"
"192434",1990,45263,"cls_5",7.2477,1.2239,10590.4797,131.7332,"Water"
"192435",1990,45278,"cls_5",0.9187,1.112,3.4488,101.0348,"Water"
"192436",1990,45287,"cls_5",1.7354,1.171,11253.4027,90.3682,"Water"
"192437",1990,45315,"cls_5",0.7146,1.0932,2.8025,63.9,"Water"
"192438",1990,45352,"cls_5",0.6125,1.1637,2.9227,71.4424,"Water"
"192439",1990,45362,"cls_5",0.2042,1.0155,108.1638,127.8,"Water"
"192440",1990,45363,"cls_5",1.4291,1.0987,883.2661,127.8,"Water"
"192441",1990,45370,"cls_5",0.3062,1.0358,3.1089,63.9,"Water"
"192442",1990,45379,"cls_5",0.3062,1.0914,0.0845,3119.5048,"Water"
"192443",1990,45384,"cls_5",0.2042,1.0909,310.6912,63.9,"Water"
"192444",1990,45399,"cls_5",13.3725,1.1894,11252.7768,127.8,"Water"
"192445",1990,45416,"cls_5",0.8166,1.0473,4.3794,63.9,"Water"
"192446",1990,45450,"cls_5",0.3062,1.0914,5.5465,63.9,"Water"
"192447",1990,45451,"cls_5",1.5312,1.1506,8.8082,71.4424,"Water"
"192448",1990,45452,"cls_5",0.7146,1.1197,2.3481,63.9,"Water"
"192449",1990,45467,"cls_5",0.7146,1.1197,3.1873,63.9,"Water"
"192450",1990,45476,"cls_5",0.2042,1.0909,0.055,3080.6494,"Water"
"192451",1990,45489,"cls_5",0.2042,1.0155,1044.9907,63.9,"Water"
"192452",1990,45555,"cls_5",0.2042,1.0155,615.7335,101.0348,"Water"
"192453",1990,45581,"cls_5",0.6125,1.1125,14.7106,71.4424,"Water"
"192454",1990,45594,"cls_5",0.2042,1.0155,643.0078,101.0348,"Water"
"192455",1990,45614,"cls_5",0.5104,1.0261,10592.0916,90.3682,"Water"
"192456",1990,45616,"cls_5",1.6333,1.1783,1800.9849,319.5,"Water"
"192457",1990,45632,"cls_5",0.7146,1.1434,250.0541,71.4424,"Water"
"192458",1990,45639,"cls_5",6.8394,1.2272,2.1453,71.4424,"Water"
"192459",1990,45643,"cls_5",3.0624,1.2135,5.8859,71.4424,"Water"
"192460",1990,45645,"cls_5",0.7146,1.0283,0.0202,1088.1778,"Water"
"192461",1990,45655,"cls_5",0.5104,1.1362,3.0003,71.4424,"Water"
"192462",1990,45676,"cls_5",0.6125,1.0465,0.0156,2892.1369,"Water"
"192463",1990,45712,"cls_5",3.3686,1.2393,6.0408,63.9,"Water"
"192464",1990,45724,"cls_5",0.9187,1.112,4.2926,71.4424,"Water"
"192465",1990,45739,"cls_5",1.327,1.0467,0.07,3080.6494,"Water"
"192466",1990,45761,"cls_5",0.8166,1.0473,0.3553,63.9,"Water"
"192467",1990,45765,"cls_5",2.2458,1.1187,0.2114,520.1083,"Water"
"192468",1990,45779,"cls_5",0.2042,1.0155,1.7818,63.9,"Water"
"192469",1990,45791,"cls_5",0.1021,1,45005.2781,63.9,"Water"
"192470",1990,45820,"cls_5",1.327,1.0467,13855.2057,115.1974,"Water"
"192471",1990,45873,"cls_5",0.5104,1.0261,0.307,606.2086,"Water"
"192472",1990,45878,"cls_5",0.4083,1.0537,1.4031,63.9,"Water"
"192473",1990,45901,"cls_5",0.1021,1,0.0546,1046.5759,"Water"
"192474",1990,45918,"cls_5",0.2042,1.0155,5.3477,90.3682,"Water"
"192475",1990,45931,"cls_5",1.1229,1.1888,36.8423,71.4424,"Water"
"192476",1990,45942,"cls_5",0.1021,1,2.1055,63.9,"Water"
"192477",1990,45948,"cls_5",7.5539,1.2311,234.0395,63.9,"Water"
"192478",1990,45980,"cls_5",379.7385,1.3529,175.5123,63.9,"Water"
"192479",1990,46011,"cls_5",1.1229,1.1271,1.3976,63.9,"Water"
"192480",1990,46017,"cls_5",0.2042,1.0155,248.6655,71.4424,"Water"
"192481",1990,46033,"cls_5",3.879,1.118,1.3718,357.2119,"Water"
"192482",1990,46039,"cls_5",0.1021,1,3.5136,63.9,"Water"
"192483",1990,46049,"cls_5",0.1021,1,1178.1572,63.9,"Water"
"192484",1990,46069,"cls_5",0.2042,1.0155,152.4954,505.1739,"Water"
"192485",1990,46071,"cls_5",0.4083,1.0537,45004.8158,63.9,"Water"
"192486",1990,46078,"cls_5",0.1021,1,1.734,71.4424,"Water"
"192487",1990,46079,"cls_5",0.1021,1,1.7876,115.1974,"Water"
"192488",1990,46097,"cls_5",0.2042,1.0909,0.0404,3152.0582,"Water"
"192489",1990,46102,"cls_5",0.3062,1.0358,5.5814,63.9,"Water"
"192490",1990,46103,"cls_5",1.1229,1.088,6.9886,63.9,"Water"
"192491",1990,46122,"cls_5",0.8166,1.1031,6.7855,142.8847,"Water"
"192492",1990,46123,"cls_5",0.4083,1.0537,1.5796,71.4424,"Water"
"192493",1990,46154,"cls_5",0.1021,1,1.6155,71.4424,"Water"
"192494",1990,46155,"cls_5",0.2042,1.0155,1.7785,71.4424,"Water"
"192495",1990,46169,"cls_5",1.5312,1.1228,25.4654,63.9,"Water"
"192496",1990,46176,"cls_5",2.4499,1.2006,9.2819,63.9,"Water"
"192497",1990,46193,"cls_5",0.5104,1.105,5.1979,142.8847,"Water"
"192498",1990,46194,"cls_5",0.2042,1.0155,1.2341,71.4424,"Water"
"192499",1990,46213,"cls_5",2.0416,1.1989,9.3984,63.9,"Water"
"192500",1990,46224,"cls_5",17.2516,1.2828,27.2947,71.4424,"Water"
"192501",1990,46228,"cls_5",1.0208,1.1561,2.6632,115.1974,"Water"
